date,portfolio_value,cash,long_exposure,short_exposure,net_exposure,gross_exposure,num_longs,num_shorts,avg_adf_long,avg_adf_short,daily_return
2022-12-08,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-09,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-10,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-11,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-12,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-13,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-14,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-15,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-16,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-17,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-18,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-19,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-20,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-21,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-22,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-23,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-24,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-25,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-26,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-27,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-28,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-29,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-30,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2022-12-31,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-01,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-02,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-03,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-04,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-05,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-06,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-07,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-08,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-09,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-10,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-11,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-12,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-13,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-14,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-15,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-16,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-17,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-18,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-19,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-20,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-21,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-22,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-23,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-24,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-25,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-26,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-27,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-28,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-29,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-30,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-01-31,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-01,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-02,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-03,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-04,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-05,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-06,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-07,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-08,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-09,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-10,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-11,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-12,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-13,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-14,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-15,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-16,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-17,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-18,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-19,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-20,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-21,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-22,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-23,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-24,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-25,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-26,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-27,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-02-28,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-01,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-02,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-03,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-04,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-05,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-06,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-07,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-08,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-09,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-10,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-11,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-12,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-13,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-14,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-15,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-16,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-17,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-18,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-19,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-20,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-21,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-22,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-23,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-24,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-25,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-26,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-27,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-28,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-29,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-30,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-03-31,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-01,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-02,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-03,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-04,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-05,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-06,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-07,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-08,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-09,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-10,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-11,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-12,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-13,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-14,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-15,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-16,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-17,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-18,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-19,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-20,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-21,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-22,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-23,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-24,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-25,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-26,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-27,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-28,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-29,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-04-30,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-01,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-02,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-03,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-04,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-05,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-06,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-07,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-08,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-09,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-10,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-11,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-12,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-13,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-14,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-15,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-16,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-17,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-18,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-19,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-20,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-21,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-22,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-23,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-24,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-25,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-26,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-27,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-28,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-29,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-30,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-05-31,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-01,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-02,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-03,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-04,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-05,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-06,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-07,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-08,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-09,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-10,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-11,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-12,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-13,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-14,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-15,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-16,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-17,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-18,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-19,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-20,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-21,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-22,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-23,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-24,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-25,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-26,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-27,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-28,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-29,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-06-30,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-01,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-02,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-03,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-04,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-05,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-06,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-07,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-08,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-09,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-10,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-11,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-12,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-13,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-14,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-15,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-16,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-17,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-18,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-19,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-20,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-21,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-22,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-23,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-24,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-25,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-26,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-27,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-28,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-29,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-30,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-07-31,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-01,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-02,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-03,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-04,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-05,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-06,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-07,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-08,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-09,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-10,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-11,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-12,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-13,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-14,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-15,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-16,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-17,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-18,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-19,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-20,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-21,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-22,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-23,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-24,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-25,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-26,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-27,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-28,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-29,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-30,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-08-31,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-09-01,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-09-02,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-09-03,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-09-04,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-09-05,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-09-06,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-09-07,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-09-08,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-09-09,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-09-10,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-09-11,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-09-12,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-09-13,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-09-14,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-09-15,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-09-16,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2023-09-17,5737.254881148012,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
